order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved
425,1,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
425,2,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
425,3,19,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
426,1,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030
426,2,23,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
427,1,12,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
427,2,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030
427,3,26,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
428,1,5,2,1320.99,0.2,DB,2024-04-30 13:51:09.215030
428,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
429,1,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030
429,2,4,2,2899.99,0.1,DB,2024-04-30 13:51:09.215030
429,3,5,2,1320.99,0.05,DB,2024-04-30 13:51:09.215030
429,4,6,1,469.99,0.07,DB,2024-04-30 13:51:09.215030
429,5,2,1,749.99,0.1,DB,2024-04-30 13:51:09.215030
430,1,22,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
430,2,11,1,1680.99,0.07,DB,2024-04-30 13:51:09.215030
430,3,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030
430,4,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
430,5,8,1,1799.99,0.2,DB,2024-04-30 13:51:09.215030
431,1,14,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
431,2,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
431,3,18,1,449.0,0.2,DB,2024-04-30 13:51:09.215030
431,4,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
431,5,19,1,449.0,0.07,DB,2024-04-30 13:51:09.215030
432,1,10,2,1549.0,0.2,DB,2024-04-30 13:51:09.215030
432,2,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030
433,1,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
433,2,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030
433,3,24,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
433,4,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
434,1,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
434,2,20,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
434,3,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030
434,4,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030
434,5,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030
435,1,22,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
435,2,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030
435,3,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
436,1,3,1,999.99,0.05,DB,2024-04-30 13:51:09.215030
436,2,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
437,1,3,1,999.99,0.05,DB,2024-04-30 13:51:09.215030
437,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030
437,3,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030
438,1,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030
438,2,22,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
438,3,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030
438,4,13,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
439,1,6,2,469.99,0.07,DB,2024-04-30 13:51:09.215030
439,2,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030
440,1,19,2,449.0,0.07,DB,2024-04-30 13:51:09.215030
440,2,4,2,2899.99,0.07,DB,2024-04-30 13:51:09.215030
441,1,12,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
441,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030
442,1,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
442,2,26,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
442,3,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030
443,1,5,1,1320.99,0.05,DB,2024-04-30 13:51:09.215030
443,2,26,1,599.99,0.2,DB,2024-04-30 13:51:09.215030
444,1,22,1,269.99,0.07,DB,2024-04-30 13:51:09.215030
444,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030
444,3,20,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
444,4,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
444,5,10,2,1549.0,0.2,DB,2024-04-30 13:51:09.215030
445,1,7,1,3999.99,0.2,DB,2024-04-30 13:51:09.215030
445,2,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
445,3,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
446,1,22,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
446,2,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
447,1,4,2,2899.99,0.05,DB,2024-04-30 13:51:09.215030
447,2,3,1,999.99,0.1,DB,2024-04-30 13:51:09.215030
447,3,8,1,1799.99,0.07,DB,2024-04-30 13:51:09.215030
448,1,13,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
448,2,6,2,469.99,0.05,DB,2024-04-30 13:51:09.215030
449,1,17,2,429.0,0.05,DB,2024-04-30 13:51:09.215030
449,2,2,1,749.99,0.05,DB,2024-04-30 13:51:09.215030
449,3,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030
449,4,26,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
450,1,24,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
450,2,12,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
450,3,5,1,1320.99,0.1,DB,2024-04-30 13:51:09.215030
451,1,14,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
452,1,11,1,1680.99,0.05,DB,2024-04-30 13:51:09.215030
452,2,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
452,3,7,2,3999.99,0.1,DB,2024-04-30 13:51:09.215030
452,4,8,1,1799.99,0.1,DB,2024-04-30 13:51:09.215030
453,1,23,1,299.99,0.05,DB,2024-04-30 13:51:09.215030
453,2,20,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
453,3,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
454,1,25,2,499.99,0.07,DB,2024-04-30 13:51:09.215030
454,2,13,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
454,3,24,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
455,1,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030
456,1,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
456,2,23,1,299.99,0.07,DB,2024-04-30 13:51:09.215030
457,1,24,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
457,2,2,1,749.99,0.05,DB,2024-04-30 13:51:09.215030
457,3,7,2,3999.99,0.1,DB,2024-04-30 13:51:09.215030
457,4,17,1,429.0,0.2,DB,2024-04-30 13:51:09.215030
458,1,2,1,749.99,0.2,DB,2024-04-30 13:51:09.215030
458,2,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
458,3,11,1,1680.99,0.1,DB,2024-04-30 13:51:09.215030
458,4,24,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
458,5,3,2,999.99,0.2,DB,2024-04-30 13:51:09.215030
459,1,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030
460,1,19,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
460,2,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030
460,3,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
460,4,22,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
461,1,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
461,2,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
461,3,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030
461,4,24,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
461,5,18,2,449.0,0.1,DB,2024-04-30 13:51:09.215030
462,1,12,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
463,1,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
464,1,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030
465,1,6,2,469.99,0.1,DB,2024-04-30 13:51:09.215030
465,2,25,2,499.99,0.1,DB,2024-04-30 13:51:09.215030
466,1,19,2,449.0,0.2,DB,2024-04-30 13:51:09.215030
466,2,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030
466,3,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030
466,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030
466,5,5,1,1320.99,0.1,DB,2024-04-30 13:51:09.215030
467,1,19,1,449.0,0.07,DB,2024-04-30 13:51:09.215030
467,2,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030
467,3,22,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
467,4,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
467,5,11,1,1680.99,0.1,DB,2024-04-30 13:51:09.215030
468,1,19,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
468,2,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030
468,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030
468,4,25,1,499.99,0.1,DB,2024-04-30 13:51:09.215030
469,1,8,2,1799.99,0.1,DB,2024-04-30 13:51:09.215030
469,2,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030
469,3,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030
470,1,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
470,2,13,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
470,3,8,2,1799.99,0.2,DB,2024-04-30 13:51:09.215030
471,1,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
471,2,13,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
472,1,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030
472,2,21,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
473,1,26,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
474,1,19,2,449.0,0.05,DB,2024-04-30 13:51:09.215030
474,2,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030
475,1,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
475,2,26,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
475,3,25,1,499.99,0.2,DB,2024-04-30 13:51:09.215030
476,1,22,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
476,2,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030
476,3,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030
476,4,20,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
477,1,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
477,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030
478,1,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
479,1,26,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
479,2,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
479,3,21,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
479,4,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030
479,5,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030
480,1,4,1,2899.99,0.05,DB,2024-04-30 13:51:09.215030
480,2,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030
480,3,23,2,299.99,0.07,DB,2024-04-30 13:51:09.215030
481,1,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
481,2,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
481,3,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030
482,1,13,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
482,2,14,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
483,1,17,1,429.0,0.07,DB,2024-04-30 13:51:09.215030
484,1,8,2,1799.99,0.1,DB,2024-04-30 13:51:09.215030
484,2,24,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
484,3,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030
484,4,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030
485,1,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
485,2,26,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
486,1,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030
486,2,23,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
487,1,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030
488,1,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
488,2,23,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
488,3,22,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
489,1,8,2,1799.99,0.1,DB,2024-04-30 13:51:09.215030
490,1,12,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
490,2,23,1,299.99,0.05,DB,2024-04-30 13:51:09.215030
490,3,14,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
490,4,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
491,1,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030
491,2,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
491,3,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030
492,1,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
492,2,22,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
492,3,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
493,1,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030
493,2,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030
493,3,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
494,1,23,1,299.99,0.1,DB,2024-04-30 13:51:09.215030
495,1,22,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
495,2,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030
496,1,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
496,2,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
496,3,21,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
497,1,25,2,499.99,0.07,DB,2024-04-30 13:51:09.215030
498,1,24,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
498,2,21,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
498,3,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030
499,1,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030
499,2,15,1,529.99,0.07,DB,2024-04-30 13:51:09.215030
499,3,14,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
499,4,20,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
500,1,12,2,549.99,0.05,DB,2024-04-30 13:51:09.215030
500,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
501,1,19,2,449.0,0.05,DB,2024-04-30 13:51:09.215030
501,2,8,1,1799.99,0.07,DB,2024-04-30 13:51:09.215030
501,3,14,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
501,4,23,2,299.99,0.07,DB,2024-04-30 13:51:09.215030
502,1,13,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
503,1,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
503,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030
504,1,24,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
504,2,2,2,749.99,0.05,DB,2024-04-30 13:51:09.215030
505,1,26,1,599.99,0.2,DB,2024-04-30 13:51:09.215030
506,1,25,1,499.99,0.1,DB,2024-04-30 13:51:09.215030
506,2,7,1,3999.99,0.07,DB,2024-04-30 13:51:09.215030
507,1,11,2,1680.99,0.05,DB,2024-04-30 13:51:09.215030
507,2,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
507,3,20,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
508,1,8,1,1799.99,0.05,DB,2024-04-30 13:51:09.215030
508,2,2,2,749.99,0.05,DB,2024-04-30 13:51:09.215030
508,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030
508,4,25,1,499.99,0.07,DB,2024-04-30 13:51:09.215030
509,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030
509,2,4,2,2899.99,0.05,DB,2024-04-30 13:51:09.215030
510,1,17,1,429.0,0.1,DB,2024-04-30 13:51:09.215030
511,1,22,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
511,2,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
512,1,21,1,269.99,0.07,DB,2024-04-30 13:51:09.215030
513,1,7,1,3999.99,0.07,DB,2024-04-30 13:51:09.215030
513,2,13,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
513,3,23,1,299.99,0.07,DB,2024-04-30 13:51:09.215030
514,1,18,2,449.0,0.2,DB,2024-04-30 13:51:09.215030
514,2,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
515,1,8,1,1799.99,0.07,DB,2024-04-30 13:51:09.215030
515,2,5,1,1320.99,0.1,DB,2024-04-30 13:51:09.215030
515,3,25,2,499.99,0.07,DB,2024-04-30 13:51:09.215030
515,4,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030
516,1,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030
516,2,5,2,1320.99,0.1,DB,2024-04-30 13:51:09.215030
517,1,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
518,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
518,2,5,2,1320.99,0.05,DB,2024-04-30 13:51:09.215030
518,3,25,2,499.99,0.05,DB,2024-04-30 13:51:09.215030
518,4,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030
518,5,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030
519,1,6,1,469.99,0.07,DB,2024-04-30 13:51:09.215030
519,2,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
519,3,23,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
519,4,18,2,449.0,0.2,DB,2024-04-30 13:51:09.215030
519,5,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030
520,1,26,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
520,2,24,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
520,3,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030
521,1,5,1,1320.99,0.2,DB,2024-04-30 13:51:09.215030
521,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
522,1,4,2,2899.99,0.07,DB,2024-04-30 13:51:09.215030
522,2,22,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
522,3,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
523,1,12,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
523,2,20,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
523,3,5,2,1320.99,0.1,DB,2024-04-30 13:51:09.215030
523,4,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
524,1,11,1,1680.99,0.07,DB,2024-04-30 13:51:09.215030
524,2,2,1,749.99,0.05,DB,2024-04-30 13:51:09.215030
524,3,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030
524,4,3,2,999.99,0.07,DB,2024-04-30 13:51:09.215030
524,5,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
525,1,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030
525,2,6,2,469.99,0.07,DB,2024-04-30 13:51:09.215030
525,3,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030
526,1,3,2,999.99,0.1,DB,2024-04-30 13:51:09.215030
526,2,8,1,1799.99,0.1,DB,2024-04-30 13:51:09.215030
526,3,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
526,4,15,1,529.99,0.07,DB,2024-04-30 13:51:09.215030
527,1,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030
527,2,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
527,3,19,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
527,4,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030
528,1,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
529,1,12,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
530,1,2,2,749.99,0.05,DB,2024-04-30 13:51:09.215030
530,2,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030
530,3,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030
531,1,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030
531,2,12,2,549.99,0.2,DB,2024-04-30 13:51:09.215030
531,3,25,1,499.99,0.07,DB,2024-04-30 13:51:09.215030
532,1,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
532,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
532,3,12,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
533,1,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
533,2,12,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
533,3,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030
533,4,25,1,499.99,0.05,DB,2024-04-30 13:51:09.215030
534,1,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
534,2,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030
534,3,2,1,749.99,0.07,DB,2024-04-30 13:51:09.215030
534,4,24,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
535,1,24,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
535,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030
535,3,22,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
536,1,22,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
536,2,2,1,749.99,0.1,DB,2024-04-30 13:51:09.215030
536,3,12,2,549.99,0.05,DB,2024-04-30 13:51:09.215030
536,4,14,1,269.99,0.07,DB,2024-04-30 13:51:09.215030
537,1,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030
537,2,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
537,3,17,2,429.0,0.1,DB,2024-04-30 13:51:09.215030
537,4,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030
538,1,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030
539,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030
539,2,23,1,299.99,0.05,DB,2024-04-30 13:51:09.215030
539,3,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
540,1,19,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
540,2,26,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
540,3,23,2,299.99,0.07,DB,2024-04-30 13:51:09.215030
541,1,22,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
542,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
542,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030
542,3,20,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
542,4,19,2,449.0,0.2,DB,2024-04-30 13:51:09.215030
543,1,25,1,499.99,0.2,DB,2024-04-30 13:51:09.215030
543,2,18,1,449.0,0.2,DB,2024-04-30 13:51:09.215030
543,3,26,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
544,1,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
544,2,17,1,429.0,0.1,DB,2024-04-30 13:51:09.215030
544,3,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
545,1,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030
545,2,6,1,469.99,0.07,DB,2024-04-30 13:51:09.215030
545,3,24,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
545,4,20,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
546,1,17,2,429.0,0.05,DB,2024-04-30 13:51:09.215030
546,2,8,1,1799.99,0.1,DB,2024-04-30 13:51:09.215030
546,3,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030
547,1,11,2,1680.99,0.05,DB,2024-04-30 13:51:09.215030
547,2,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030
547,3,5,1,1320.99,0.1,DB,2024-04-30 13:51:09.215030
548,1,8,1,1799.99,0.1,DB,2024-04-30 13:51:09.215030
548,2,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030
549,1,15,1,529.99,0.07,DB,2024-04-30 13:51:09.215030
549,2,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
549,3,3,1,999.99,0.07,DB,2024-04-30 13:51:09.215030
549,4,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030
549,5,13,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
550,1,4,1,2899.99,0.05,DB,2024-04-30 13:51:09.215030
551,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
551,2,26,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
551,3,11,2,1680.99,0.2,DB,2024-04-30 13:51:09.215030
551,4,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030
552,1,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
552,2,2,1,749.99,0.2,DB,2024-04-30 13:51:09.215030
552,3,24,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
552,4,18,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
552,5,19,2,449.0,0.2,DB,2024-04-30 13:51:09.215030
553,1,24,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
553,2,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030
553,3,12,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
554,1,3,2,999.99,0.07,DB,2024-04-30 13:51:09.215030
554,2,22,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
554,3,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030
555,1,8,1,1799.99,0.2,DB,2024-04-30 13:51:09.215030
555,2,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030
555,3,20,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
556,1,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
556,2,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030
557,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030
557,2,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030
558,1,7,1,3999.99,0.07,DB,2024-04-30 13:51:09.215030
558,2,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
558,3,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030
558,4,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
558,5,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030
559,1,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030
559,2,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
559,3,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030
560,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
560,2,26,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
561,1,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030
561,2,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
561,3,5,1,1320.99,0.05,DB,2024-04-30 13:51:09.215030
561,4,17,2,429.0,0.07,DB,2024-04-30 13:51:09.215030
562,1,25,2,499.99,0.07,DB,2024-04-30 13:51:09.215030
562,2,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030
563,1,6,2,469.99,0.1,DB,2024-04-30 13:51:09.215030
563,2,19,1,449.0,0.05,DB,2024-04-30 13:51:09.215030
563,3,13,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
564,1,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030
