order_id,item_id,product_id,quantity,list_price_x,discount,source_x,timestamp_saved_x,EGP,list_price_egp,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_x,timestamp_saved_y,late_delivery,latency_days,weekend,product_name,brand_id,category_id,model_year,list_price_y,source_y,timestamp_saved
558,5,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
568,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
585,1,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
588,1,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
595,4,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,DB,2024-04-30 13:51:08.897597,True,2.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
599,4,10,2,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
604,1,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
609,1,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
622,3,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
633,4,10,2,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
704,1,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
838,2,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
884,4,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
896,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,DB,2024-04-30 13:51:08.897597,False,,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
968,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
993,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1028,2,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1030,2,10,2,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1049,5,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1078,4,10,2,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,DB,2024-04-30 13:51:08.897597,False,,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1086,4,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1128,2,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1132,2,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1171,3,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1215,2,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1242,3,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Surly Straggler - 2016,8,4,2016,1549.0,DL,2024-04-28 17:57:15.953684
1,4,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,259,4,2016-01-01,2016-01-03,2016-01-03,1,2,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
2,2,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1212,4,2016-01-01,2016-01-04,2016-01-03,2,6,DB,2024-04-30 13:51:08.897597,False,,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
13,4,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,873,4,2016-01-08,2016-01-11,2016-01-11,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
37,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,164,4,2016-01-25,2016-01-28,2016-01-26,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
39,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
44,2,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,861,4,2016-01-28,2016-01-31,2016-01-30,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
74,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,264,4,2016-02-13,2016-02-15,2016-02-15,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
100,4,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
108,3,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,DB,2024-04-30 13:51:08.897597,False,,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
120,5,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
122,1,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,786,4,2016-03-14,2016-03-16,2016-03-15,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
124,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
128,2,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
138,1,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,438,4,2016-03-23,2016-03-24,2016-03-25,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
142,1,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
152,3,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
153,1,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
172,2,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
173,2,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,117,4,2016-04-11,2016-04-14,2016-04-13,3,8,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
176,3,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
180,1,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,918,4,2016-04-17,2016-04-20,2016-04-19,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
189,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1288,4,2016-04-23,2016-04-24,2016-04-26,1,2,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
212,1,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1373,4,2016-05-08,2016-05-09,2016-05-11,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
216,2,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,267,4,2016-05-11,2016-05-14,2016-05-13,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
233,2,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
261,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
278,1,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
282,4,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
283,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
285,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
286,3,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
300,1,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
312,3,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
316,2,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
334,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
342,3,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
355,1,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
366,3,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
379,2,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
380,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
386,3,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
394,2,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
404,3,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
409,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
442,1,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
444,4,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
445,2,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
446,2,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
452,2,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
461,1,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
481,2,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
518,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
519,2,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
523,4,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
532,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
542,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
551,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
556,1,16,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
558,2,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
560,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
569,1,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
570,5,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
580,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
591,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
592,2,16,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
611,1,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,DL,2024-04-28 17:57:15.953684
