order_id,item_id,product_id,quantity,list_price,discount,source_x,timestamp_saved,EGP,list_price_egp
246,1,17,2,429.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
247,1,25,1,499.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
247,2,3,1,999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
248,1,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
248,2,26,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
248,3,17,1,429.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
248,4,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
249,1,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
249,2,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
249,3,22,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
250,1,17,2,429.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
250,2,11,2,1680.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
251,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
251,2,22,2,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
252,1,11,2,1680.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
252,2,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
252,3,19,1,449.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
253,1,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
254,1,6,2,469.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
254,2,3,1,999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
254,3,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
255,1,5,2,1320.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
255,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
255,3,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
255,4,21,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
256,1,11,1,1680.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
256,2,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
257,1,8,2,1799.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
257,2,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
257,3,10,2,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
257,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
258,1,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
258,2,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
258,3,19,1,449.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
258,4,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
259,1,26,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
259,2,6,2,469.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
259,3,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
259,4,4,1,2899.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
260,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
260,2,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
260,3,24,2,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
261,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
261,2,14,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
261,3,17,2,429.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
262,1,2,1,749.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
262,2,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
263,1,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
263,2,3,1,999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
263,3,2,2,749.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
264,1,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
264,2,24,2,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
264,3,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
264,4,3,2,999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
265,1,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
266,1,6,2,469.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
266,2,19,1,449.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
266,3,25,1,499.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
267,1,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
267,2,23,2,299.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
267,3,24,1,549.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
267,4,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
267,5,21,1,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
268,1,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
268,2,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
268,3,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
269,1,5,1,1320.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
269,2,23,2,299.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
269,3,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
269,4,3,1,999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
270,1,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
270,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
271,1,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
271,2,6,2,469.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
271,3,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
271,4,7,2,3999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
272,1,2,2,749.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
272,2,11,1,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
273,1,21,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
274,1,11,2,1680.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
274,2,25,2,499.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
274,3,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
275,1,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
275,2,25,1,499.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
275,3,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
276,1,3,2,999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
276,2,17,1,429.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
276,3,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
277,1,20,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
277,2,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
277,3,13,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
278,1,16,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
278,2,19,2,449.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
278,3,13,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
278,4,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
279,1,25,1,499.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
280,1,25,1,499.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
280,2,26,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
280,3,13,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
281,1,22,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
281,2,14,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
281,3,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
282,1,20,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
282,2,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
282,3,3,2,999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
282,4,16,2,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
283,1,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
283,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
284,1,24,2,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
284,2,20,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
285,1,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
285,2,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
285,3,2,1,749.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
286,1,26,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
286,2,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
286,3,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
286,4,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
287,1,5,1,1320.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
287,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
287,3,2,1,749.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
287,4,20,1,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
288,1,4,1,2899.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
288,2,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
288,3,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
289,1,13,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
289,2,24,1,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
289,3,17,1,429.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
290,1,2,2,749.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
290,2,5,2,1320.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
290,3,21,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
291,1,6,2,469.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
291,2,21,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
292,1,18,2,449.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
292,2,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
292,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
293,1,19,2,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
293,2,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
294,1,18,1,449.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
294,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
294,3,7,2,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
294,4,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
295,1,22,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
296,1,25,2,499.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
296,2,12,2,549.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
296,3,11,2,1680.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
296,4,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
297,1,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
298,1,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
298,2,6,2,469.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
298,3,22,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
298,4,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
298,5,14,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
299,1,11,2,1680.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
299,2,10,2,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
300,1,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
300,2,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
300,3,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
300,4,11,2,1680.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
301,1,6,1,469.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
301,2,22,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
302,1,24,2,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
302,2,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
302,3,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
303,1,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
303,2,24,2,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
304,1,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
304,2,7,2,3999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
304,3,20,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
305,1,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
305,2,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
305,3,3,2,999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
306,1,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
306,2,22,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
307,1,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
308,1,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
308,2,18,2,449.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
308,3,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
309,1,3,1,999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
309,2,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
310,1,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
310,2,14,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
310,3,5,2,1320.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
310,4,8,1,1799.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
311,1,17,2,429.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
311,2,5,2,1320.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
312,1,24,2,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
312,2,14,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
312,3,16,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
313,1,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
313,2,10,2,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
314,1,5,1,1320.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
314,2,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
314,3,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
314,4,7,2,3999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
315,1,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
315,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
316,1,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
316,2,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
316,3,20,1,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
316,4,19,1,449.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
316,5,17,1,429.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
317,1,10,1,1549.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
317,2,22,1,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
317,3,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
317,4,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
318,1,13,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
318,2,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
318,3,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
319,1,11,1,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
319,2,21,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
319,3,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
319,4,23,1,299.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
320,1,2,1,749.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
321,1,4,2,2899.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
321,2,12,2,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
321,3,26,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
321,4,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
322,1,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
322,2,21,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
323,1,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
323,2,26,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
324,1,2,2,749.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
324,2,17,1,429.0,0.2,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
324,3,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
324,4,19,1,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
324,5,12,1,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
325,1,7,1,3999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,191677.52080499998
325,2,12,1,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
325,3,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
326,1,12,1,549.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
326,2,23,1,299.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
327,1,12,2,549.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
327,2,13,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
327,3,4,1,2899.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
328,1,6,2,469.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
329,1,14,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
329,2,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
329,3,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
329,4,17,1,429.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
329,5,26,2,599.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
330,1,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
331,1,17,2,429.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,20557.4655
332,1,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
333,1,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
333,2,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,86254.620805
333,3,3,1,999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
334,1,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
334,2,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
334,3,3,2,999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
335,1,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
335,2,2,2,749.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,35939.145805
335,3,21,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
336,1,4,1,2899.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
336,2,12,1,549.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
337,1,18,1,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
337,2,4,1,2899.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
338,1,6,2,469.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
338,2,10,1,1549.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
338,3,22,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
338,4,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
338,5,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
339,1,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
339,2,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
340,1,11,1,1680.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
340,2,24,1,549.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
340,3,13,2,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
340,4,12,2,549.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
340,5,10,2,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
341,1,23,2,299.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
342,1,26,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
342,2,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998
342,3,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
343,1,20,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
343,2,25,1,499.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,23959.270805
343,3,5,2,1320.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
343,4,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,74227.3055
344,1,22,1,269.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
344,2,18,2,449.0,0.07,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
344,3,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
345,1,18,2,449.0,0.1,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
345,2,24,2,549.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
346,1,13,1,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
346,2,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
346,3,21,1,269.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
346,4,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
346,5,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030,47.9195,21515.8555
347,1,23,1,299.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,14375.370805
348,1,5,2,1320.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,63301.180305
348,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805
349,1,20,2,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
350,1,6,2,469.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,22521.685805
350,2,20,1,599.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
350,3,3,1,999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,47919.020805
351,1,4,2,2899.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,138966.070805
351,2,24,2,549.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,26355.245805
351,3,20,1,599.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,28751.220805
351,4,22,2,269.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
352,1,11,1,1680.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,80552.200305
352,2,14,1,269.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,12937.785805
