store_id,product_id,quantity,source,timestamp_saved
2,246,10,DL,2024-04-30 11:21:28.061793
2,247,16,DL,2024-04-30 11:21:28.061793
2,248,26,DL,2024-04-30 11:21:28.061793
2,249,10,DL,2024-04-30 11:21:28.061793
2,250,23,DL,2024-04-30 11:21:28.061793
2,251,0,DL,2024-04-30 11:21:28.061793
2,252,20,DL,2024-04-30 11:21:28.061793
2,253,29,DL,2024-04-30 11:21:28.061793
2,254,7,DL,2024-04-30 11:21:28.061793
2,255,12,DL,2024-04-30 11:21:28.061793
2,256,8,DL,2024-04-30 11:21:28.061793
2,257,5,DL,2024-04-30 11:21:28.061793
2,258,10,DL,2024-04-30 11:21:28.061793
2,259,16,DL,2024-04-30 11:21:28.061793
2,260,20,DL,2024-04-30 11:21:28.061793
2,261,4,DL,2024-04-30 11:21:28.061793
2,262,8,DL,2024-04-30 11:21:28.061793
2,263,4,DL,2024-04-30 11:21:28.061793
2,264,13,DL,2024-04-30 11:21:28.061793
2,265,4,DL,2024-04-30 11:21:28.061793
2,266,18,DL,2024-04-30 11:21:28.061793
2,267,21,DL,2024-04-30 11:21:28.061793
2,268,3,DL,2024-04-30 11:21:28.061793
2,269,4,DL,2024-04-30 11:21:28.061793
2,270,15,DL,2024-04-30 11:21:28.061793
2,271,26,DL,2024-04-30 11:21:28.061793
2,272,1,DL,2024-04-30 11:21:28.061793
2,273,28,DL,2024-04-30 11:21:28.061793
2,274,15,DL,2024-04-30 11:21:28.061793
2,275,3,DL,2024-04-30 11:21:28.061793
2,276,9,DL,2024-04-30 11:21:28.061793
2,277,4,DL,2024-04-30 11:21:28.061793
2,278,8,DL,2024-04-30 11:21:28.061793
2,279,18,DL,2024-04-30 11:21:28.061793
2,280,11,DL,2024-04-30 11:21:28.061793
2,281,3,DL,2024-04-30 11:21:28.061793
2,282,8,DL,2024-04-30 11:21:28.061793
2,283,28,DL,2024-04-30 11:21:28.061793
2,284,6,DL,2024-04-30 11:21:28.061793
2,285,22,DL,2024-04-30 11:21:28.061793
2,286,3,DL,2024-04-30 11:21:28.061793
2,287,15,DL,2024-04-30 11:21:28.061793
2,288,13,DL,2024-04-30 11:21:28.061793
2,289,5,DL,2024-04-30 11:21:28.061793
2,290,29,DL,2024-04-30 11:21:28.061793
2,291,22,DL,2024-04-30 11:21:28.061793
2,292,22,DL,2024-04-30 11:21:28.061793
2,293,12,DL,2024-04-30 11:21:28.061793
2,294,7,DL,2024-04-30 11:21:28.061793
2,295,15,DL,2024-04-30 11:21:28.061793
2,296,8,DL,2024-04-30 11:21:28.061793
2,297,7,DL,2024-04-30 11:21:28.061793
2,298,27,DL,2024-04-30 11:21:28.061793
2,299,0,DL,2024-04-30 11:21:28.061793
2,300,13,DL,2024-04-30 11:21:28.061793
2,301,26,DL,2024-04-30 11:21:28.061793
2,302,6,DL,2024-04-30 11:21:28.061793
2,303,23,DL,2024-04-30 11:21:28.061793
2,304,6,DL,2024-04-30 11:21:28.061793
2,305,21,DL,2024-04-30 11:21:28.061793
2,306,17,DL,2024-04-30 11:21:28.061793
2,307,18,DL,2024-04-30 11:21:28.061793
2,308,15,DL,2024-04-30 11:21:28.061793
2,309,9,DL,2024-04-30 11:21:28.061793
2,310,5,DL,2024-04-30 11:21:28.061793
2,311,27,DL,2024-04-30 11:21:28.061793
2,312,2,DL,2024-04-30 11:21:28.061793
2,313,24,DL,2024-04-30 11:21:28.061793
3,1,14,DL,2024-04-30 11:21:28.061793
3,2,24,DL,2024-04-30 11:21:28.061793
3,3,0,DL,2024-04-30 11:21:28.061793
3,4,11,DL,2024-04-30 11:21:28.061793
3,5,3,DL,2024-04-30 11:21:28.061793
3,6,27,DL,2024-04-30 11:21:28.061793
3,7,12,DL,2024-04-30 11:21:28.061793
3,8,12,DL,2024-04-30 11:21:28.061793
3,9,23,DL,2024-04-30 11:21:28.061793
3,10,21,DL,2024-04-30 11:21:28.061793
3,11,30,DL,2024-04-30 11:21:28.061793
3,12,30,DL,2024-04-30 11:21:28.061793
3,13,19,DL,2024-04-30 11:21:28.061793
3,14,4,DL,2024-04-30 11:21:28.061793
3,15,22,DL,2024-04-30 11:21:28.061793
3,16,19,DL,2024-04-30 11:21:28.061793
3,17,22,DL,2024-04-30 11:21:28.061793
3,18,5,DL,2024-04-30 11:21:28.061793
3,19,24,DL,2024-04-30 11:21:28.061793
3,20,19,DL,2024-04-30 11:21:28.061793
3,21,8,DL,2024-04-30 11:21:28.061793
3,22,20,DL,2024-04-30 11:21:28.061793
3,23,8,DL,2024-04-30 11:21:28.061793
3,24,18,DL,2024-04-30 11:21:28.061793
3,25,15,DL,2024-04-30 11:21:28.061793
3,26,27,DL,2024-04-30 11:21:28.061793
3,27,21,DL,2024-04-30 11:21:28.061793
3,28,20,DL,2024-04-30 11:21:28.061793
3,29,11,DL,2024-04-30 11:21:28.061793
3,30,23,DL,2024-04-30 11:21:28.061793
3,31,10,DL,2024-04-30 11:21:28.061793
3,32,14,DL,2024-04-30 11:21:28.061793
3,33,14,DL,2024-04-30 11:21:28.061793
3,34,6,DL,2024-04-30 11:21:28.061793
3,35,3,DL,2024-04-30 11:21:28.061793
3,36,28,DL,2024-04-30 11:21:28.061793
3,37,30,DL,2024-04-30 11:21:28.061793
3,38,23,DL,2024-04-30 11:21:28.061793
3,39,22,DL,2024-04-30 11:21:28.061793
3,40,2,DL,2024-04-30 11:21:28.061793
3,41,25,DL,2024-04-30 11:21:28.061793
3,42,9,DL,2024-04-30 11:21:28.061793
3,43,26,DL,2024-04-30 11:21:28.061793
3,44,26,DL,2024-04-30 11:21:28.061793
3,45,1,DL,2024-04-30 11:21:28.061793
3,46,16,DL,2024-04-30 11:21:28.061793
3,47,14,DL,2024-04-30 11:21:28.061793
3,48,2,DL,2024-04-30 11:21:28.061793
3,49,4,DL,2024-04-30 11:21:28.061793
3,50,25,DL,2024-04-30 11:21:28.061793
3,51,2,DL,2024-04-30 11:21:28.061793
3,52,8,DL,2024-04-30 11:21:28.061793
3,53,6,DL,2024-04-30 11:21:28.061793
3,54,13,DL,2024-04-30 11:21:28.061793
3,55,5,DL,2024-04-30 11:21:28.061793
3,56,19,DL,2024-04-30 11:21:28.061793
3,57,9,DL,2024-04-30 11:21:28.061793
3,58,27,DL,2024-04-30 11:21:28.061793
3,59,0,DL,2024-04-30 11:21:28.061793
3,60,7,DL,2024-04-30 11:21:28.061793
3,61,28,DL,2024-04-30 11:21:28.061793
3,62,4,DL,2024-04-30 11:21:28.061793
3,63,8,DL,2024-04-30 11:21:28.061793
3,64,22,DL,2024-04-30 11:21:28.061793
3,65,1,DL,2024-04-30 11:21:28.061793
3,66,3,DL,2024-04-30 11:21:28.061793
3,67,6,DL,2024-04-30 11:21:28.061793
3,68,18,DL,2024-04-30 11:21:28.061793
3,69,29,DL,2024-04-30 11:21:28.061793
3,70,2,DL,2024-04-30 11:21:28.061793
3,71,13,DL,2024-04-30 11:21:28.061793
3,72,6,DL,2024-04-30 11:21:28.061793
3,73,3,DL,2024-04-30 11:21:28.061793
3,74,17,DL,2024-04-30 11:21:28.061793
3,75,29,DL,2024-04-30 11:21:28.061793
3,76,23,DL,2024-04-30 11:21:28.061793
3,77,23,DL,2024-04-30 11:21:28.061793
3,78,19,DL,2024-04-30 11:21:28.061793
3,79,29,DL,2024-04-30 11:21:28.061793
3,80,22,DL,2024-04-30 11:21:28.061793
3,81,18,DL,2024-04-30 11:21:28.061793
3,82,7,DL,2024-04-30 11:21:28.061793
3,83,23,DL,2024-04-30 11:21:28.061793
3,84,15,DL,2024-04-30 11:21:28.061793
3,85,15,DL,2024-04-30 11:21:28.061793
3,86,27,DL,2024-04-30 11:21:28.061793
3,87,16,DL,2024-04-30 11:21:28.061793
3,88,28,DL,2024-04-30 11:21:28.061793
3,89,22,DL,2024-04-30 11:21:28.061793
3,90,9,DL,2024-04-30 11:21:28.061793
3,91,8,DL,2024-04-30 11:21:28.061793
3,92,28,DL,2024-04-30 11:21:28.061793
3,93,18,DL,2024-04-30 11:21:28.061793
3,94,15,DL,2024-04-30 11:21:28.061793
3,95,14,DL,2024-04-30 11:21:28.061793
3,96,1,DL,2024-04-30 11:21:28.061793
3,97,28,DL,2024-04-30 11:21:28.061793
3,98,5,DL,2024-04-30 11:21:28.061793
3,99,19,DL,2024-04-30 11:21:28.061793
3,100,28,DL,2024-04-30 11:21:28.061793
3,101,17,DL,2024-04-30 11:21:28.061793
3,102,22,DL,2024-04-30 11:21:28.061793
3,103,10,DL,2024-04-30 11:21:28.061793
3,104,22,DL,2024-04-30 11:21:28.061793
3,105,1,DL,2024-04-30 11:21:28.061793
3,106,1,DL,2024-04-30 11:21:28.061793
3,107,11,DL,2024-04-30 11:21:28.061793
3,108,23,DL,2024-04-30 11:21:28.061793
3,109,24,DL,2024-04-30 11:21:28.061793
3,110,11,DL,2024-04-30 11:21:28.061793
3,111,29,DL,2024-04-30 11:21:28.061793
3,112,24,DL,2024-04-30 11:21:28.061793
3,113,23,DL,2024-04-30 11:21:28.061793
3,114,12,DL,2024-04-30 11:21:28.061793
3,115,25,DL,2024-04-30 11:21:28.061793
3,116,30,DL,2024-04-30 11:21:28.061793
3,117,23,DL,2024-04-30 11:21:28.061793
3,118,9,DL,2024-04-30 11:21:28.061793
3,119,29,DL,2024-04-30 11:21:28.061793
3,120,25,DL,2024-04-30 11:21:28.061793
3,121,4,DL,2024-04-30 11:21:28.061793
3,122,8,DL,2024-04-30 11:21:28.061793
3,123,15,DL,2024-04-30 11:21:28.061793
3,124,11,DL,2024-04-30 11:21:28.061793
3,125,2,DL,2024-04-30 11:21:28.061793
3,126,5,DL,2024-04-30 11:21:28.061793
3,127,4,DL,2024-04-30 11:21:28.061793
3,128,20,DL,2024-04-30 11:21:28.061793
3,129,10,DL,2024-04-30 11:21:28.061793
3,130,20,DL,2024-04-30 11:21:28.061793
3,131,23,DL,2024-04-30 11:21:28.061793
3,132,16,DL,2024-04-30 11:21:28.061793
3,133,16,DL,2024-04-30 11:21:28.061793
3,134,17,DL,2024-04-30 11:21:28.061793
3,135,15,DL,2024-04-30 11:21:28.061793
3,136,4,DL,2024-04-30 11:21:28.061793
3,137,17,DL,2024-04-30 11:21:28.061793
3,138,17,DL,2024-04-30 11:21:28.061793
3,139,21,DL,2024-04-30 11:21:28.061793
3,140,3,DL,2024-04-30 11:21:28.061793
3,141,4,DL,2024-04-30 11:21:28.061793
3,142,29,DL,2024-04-30 11:21:28.061793
3,143,9,DL,2024-04-30 11:21:28.061793
3,144,9,DL,2024-04-30 11:21:28.061793
3,145,11,DL,2024-04-30 11:21:28.061793
3,146,9,DL,2024-04-30 11:21:28.061793
3,147,3,DL,2024-04-30 11:21:28.061793
3,148,6,DL,2024-04-30 11:21:28.061793
3,149,1,DL,2024-04-30 11:21:28.061793
3,150,21,DL,2024-04-30 11:21:28.061793
3,151,1,DL,2024-04-30 11:21:28.061793
3,152,1,DL,2024-04-30 11:21:28.061793
3,153,7,DL,2024-04-30 11:21:28.061793
3,154,22,DL,2024-04-30 11:21:28.061793
3,155,25,DL,2024-04-30 11:21:28.061793
3,156,14,DL,2024-04-30 11:21:28.061793
3,157,12,DL,2024-04-30 11:21:28.061793
3,158,17,DL,2024-04-30 11:21:28.061793
3,159,6,DL,2024-04-30 11:21:28.061793
3,160,27,DL,2024-04-30 11:21:28.061793
3,161,11,DL,2024-04-30 11:21:28.061793
3,162,11,DL,2024-04-30 11:21:28.061793
3,163,11,DL,2024-04-30 11:21:28.061793
3,164,18,DL,2024-04-30 11:21:28.061793
3,165,19,DL,2024-04-30 11:21:28.061793
3,166,27,DL,2024-04-30 11:21:28.061793
3,167,8,DL,2024-04-30 11:21:28.061793
3,168,23,DL,2024-04-30 11:21:28.061793
3,169,3,DL,2024-04-30 11:21:28.061793
3,170,13,DL,2024-04-30 11:21:28.061793
3,171,11,DL,2024-04-30 11:21:28.061793
3,172,22,DL,2024-04-30 11:21:28.061793
3,173,15,DL,2024-04-30 11:21:28.061793
3,174,1,DL,2024-04-30 11:21:28.061793
3,175,3,DL,2024-04-30 11:21:28.061793
3,176,6,DL,2024-04-30 11:21:28.061793
3,177,2,DL,2024-04-30 11:21:28.061793
3,178,12,DL,2024-04-30 11:21:28.061793
3,179,20,DL,2024-04-30 11:21:28.061793
3,180,6,DL,2024-04-30 11:21:28.061793
3,181,8,DL,2024-04-30 11:21:28.061793
3,182,28,DL,2024-04-30 11:21:28.061793
3,183,26,DL,2024-04-30 11:21:28.061793
3,184,21,DL,2024-04-30 11:21:28.061793
3,185,15,DL,2024-04-30 11:21:28.061793
3,186,30,DL,2024-04-30 11:21:28.061793
3,187,2,DL,2024-04-30 11:21:28.061793
3,188,29,DL,2024-04-30 11:21:28.061793
3,189,20,DL,2024-04-30 11:21:28.061793
3,190,20,DL,2024-04-30 11:21:28.061793
3,191,23,DL,2024-04-30 11:21:28.061793
3,192,10,DL,2024-04-30 11:21:28.061793
3,193,5,DL,2024-04-30 11:21:28.061793
3,194,20,DL,2024-04-30 11:21:28.061793
3,195,20,DL,2024-04-30 11:21:28.061793
3,196,25,DL,2024-04-30 11:21:28.061793
3,197,8,DL,2024-04-30 11:21:28.061793
3,198,27,DL,2024-04-30 11:21:28.061793
3,199,5,DL,2024-04-30 11:21:28.061793
3,200,29,DL,2024-04-30 11:21:28.061793
3,201,30,DL,2024-04-30 11:21:28.061793
3,202,11,DL,2024-04-30 11:21:28.061793
3,203,6,DL,2024-04-30 11:21:28.061793
3,204,16,DL,2024-04-30 11:21:28.061793
3,205,3,DL,2024-04-30 11:21:28.061793
3,206,29,DL,2024-04-30 11:21:28.061793
3,207,29,DL,2024-04-30 11:21:28.061793
3,208,12,DL,2024-04-30 11:21:28.061793
3,209,1,DL,2024-04-30 11:21:28.061793
3,210,22,DL,2024-04-30 11:21:28.061793
3,211,3,DL,2024-04-30 11:21:28.061793
3,212,23,DL,2024-04-30 11:21:28.061793
3,213,10,DL,2024-04-30 11:21:28.061793
3,214,30,DL,2024-04-30 11:21:28.061793
3,215,12,DL,2024-04-30 11:21:28.061793
3,216,5,DL,2024-04-30 11:21:28.061793
3,217,4,DL,2024-04-30 11:21:28.061793
3,218,21,DL,2024-04-30 11:21:28.061793
3,219,29,DL,2024-04-30 11:21:28.061793
3,220,0,DL,2024-04-30 11:21:28.061793
3,221,25,DL,2024-04-30 11:21:28.061793
3,222,12,DL,2024-04-30 11:21:28.061793
3,223,29,DL,2024-04-30 11:21:28.061793
3,224,23,DL,2024-04-30 11:21:28.061793
3,225,12,DL,2024-04-30 11:21:28.061793
3,226,14,DL,2024-04-30 11:21:28.061793
3,227,22,DL,2024-04-30 11:21:28.061793
3,228,29,DL,2024-04-30 11:21:28.061793
3,229,7,DL,2024-04-30 11:21:28.061793
3,230,29,DL,2024-04-30 11:21:28.061793
3,231,6,DL,2024-04-30 11:21:28.061793
3,232,16,DL,2024-04-30 11:21:28.061793
3,233,9,DL,2024-04-30 11:21:28.061793
3,234,24,DL,2024-04-30 11:21:28.061793
3,235,1,DL,2024-04-30 11:21:28.061793
3,236,3,DL,2024-04-30 11:21:28.061793
3,237,16,DL,2024-04-30 11:21:28.061793
3,238,12,DL,2024-04-30 11:21:28.061793
3,239,29,DL,2024-04-30 11:21:28.061793
3,240,26,DL,2024-04-30 11:21:28.061793
3,241,8,DL,2024-04-30 11:21:28.061793
3,242,5,DL,2024-04-30 11:21:28.061793
3,243,7,DL,2024-04-30 11:21:28.061793
3,244,5,DL,2024-04-30 11:21:28.061793
3,245,10,DL,2024-04-30 11:21:28.061793
3,246,7,DL,2024-04-30 11:21:28.061793
3,247,3,DL,2024-04-30 11:21:28.061793
3,248,11,DL,2024-04-30 11:21:28.061793
3,249,6,DL,2024-04-30 11:21:28.061793
3,250,16,DL,2024-04-30 11:21:28.061793
3,251,10,DL,2024-04-30 11:21:28.061793
3,252,27,DL,2024-04-30 11:21:28.061793
3,253,15,DL,2024-04-30 11:21:28.061793
3,254,4,DL,2024-04-30 11:21:28.061793
3,255,17,DL,2024-04-30 11:21:28.061793
3,256,1,DL,2024-04-30 11:21:28.061793
3,257,25,DL,2024-04-30 11:21:28.061793
3,258,10,DL,2024-04-30 11:21:28.061793
3,259,0,DL,2024-04-30 11:21:28.061793
3,260,5,DL,2024-04-30 11:21:28.061793
3,261,24,DL,2024-04-30 11:21:28.061793
3,262,29,DL,2024-04-30 11:21:28.061793
3,263,21,DL,2024-04-30 11:21:28.061793
3,264,7,DL,2024-04-30 11:21:28.061793
3,265,22,DL,2024-04-30 11:21:28.061793
3,266,18,DL,2024-04-30 11:21:28.061793
3,267,12,DL,2024-04-30 11:21:28.061793
3,268,17,DL,2024-04-30 11:21:28.061793
3,269,26,DL,2024-04-30 11:21:28.061793
3,270,6,DL,2024-04-30 11:21:28.061793
3,271,23,DL,2024-04-30 11:21:28.061793
3,272,12,DL,2024-04-30 11:21:28.061793
3,273,19,DL,2024-04-30 11:21:28.061793
3,274,7,DL,2024-04-30 11:21:28.061793
3,275,23,DL,2024-04-30 11:21:28.061793
3,276,14,DL,2024-04-30 11:21:28.061793
3,277,26,DL,2024-04-30 11:21:28.061793
3,278,15,DL,2024-04-30 11:21:28.061793
3,279,15,DL,2024-04-30 11:21:28.061793
3,280,1,DL,2024-04-30 11:21:28.061793
3,281,2,DL,2024-04-30 11:21:28.061793
3,282,18,DL,2024-04-30 11:21:28.061793
3,283,1,DL,2024-04-30 11:21:28.061793
3,284,26,DL,2024-04-30 11:21:28.061793
3,285,2,DL,2024-04-30 11:21:28.061793
3,286,7,DL,2024-04-30 11:21:28.061793
3,287,26,DL,2024-04-30 11:21:28.061793
3,288,2,DL,2024-04-30 11:21:28.061793
3,289,2,DL,2024-04-30 11:21:28.061793
3,290,6,DL,2024-04-30 11:21:28.061793
3,291,10,DL,2024-04-30 11:21:28.061793
3,292,16,DL,2024-04-30 11:21:28.061793
3,293,14,DL,2024-04-30 11:21:28.061793
3,294,13,DL,2024-04-30 11:21:28.061793
3,295,9,DL,2024-04-30 11:21:28.061793
3,296,12,DL,2024-04-30 11:21:28.061793
3,297,22,DL,2024-04-30 11:21:28.061793
3,298,14,DL,2024-04-30 11:21:28.061793
3,299,29,DL,2024-04-30 11:21:28.061793
3,300,3,DL,2024-04-30 11:21:28.061793
3,301,29,DL,2024-04-30 11:21:28.061793
3,302,6,DL,2024-04-30 11:21:28.061793
3,303,13,DL,2024-04-30 11:21:28.061793
3,304,23,DL,2024-04-30 11:21:28.061793
3,305,11,DL,2024-04-30 11:21:28.061793
3,306,7,DL,2024-04-30 11:21:28.061793
3,307,17,DL,2024-04-30 11:21:28.061793
3,308,9,DL,2024-04-30 11:21:28.061793
3,309,30,DL,2024-04-30 11:21:28.061793
3,310,8,DL,2024-04-30 11:21:28.061793
3,311,23,DL,2024-04-30 11:21:28.061793
3,312,18,DL,2024-04-30 11:21:28.061793
3,313,0,DL,2024-04-30 11:21:28.061793
